AirportName,RadioId,RadioName,RadioFrequency,Designator,Id
RAMONA,,Ground,121.65,KRNM,15593
RAMONA,,APP,132.2,KRNM,15594
RAMSAR,,TWR,122.9,OINR,15595
Ramstein AB,,TWR,122.1,ETAR,15596
Rand,,APP,123.7,FAGM,15597
Randolph AFB,,TWR,128.25,KRND,15598
Randolph AFB,,APP,127.1,KRND,15599
Randolph AFB,,DEP,127.1,KRND,15600
Randolph AFB,,DEP,128.05,KRND,15601
Randolph Co,,APP/DEP,134.45,I22,15602
RANGELY,,CTAF,122.8,4V0,15603
RANGIROA,,TWR,118.3,NTTG,15604
Ranong,,TWR,122.25,VTSR,15605
Ranong,,APP,125.1,VTSR,15606
RANTOUL NATIONAL AVN CENTER,,AWOS,119.02,KTIP,15607
RANTOUL NATIONAL AVN CENTER,,APP/DEP,121.35,KTIP,15608
RAPID CITY RGNL,,UNICOM,122.95,KRAP,15609
RAPID CITY RGNL,,Ground,121.9,KRAP,15610
RAPID CITY RGNL,,TWR,125.85,KRAP,15611
RAPID CITY RGNL,,DEP,119.5,KRAP,15612
Rarotonga Intl,,TWR,118.1,NCRG,15613
Rarotonga Intl,,APP,118.1,NCRG,15614
RAS AL KHAIMAH INTL,,Ground,121.6,OMRK,15615
RAS TANAJIB,,TWR,138.2,OETN,15616
RAS TANURA,,TWR,138.2,OERT,15617
RASHT,,TWR,122.7,OIGG,15618
RATON MUNI CREWS FLD,,CTAF,122.8,KRTN,15619
RAVALLI CO,,CTAF,122.8,6S5,15620
Ravensthorpe,,CTAF/UNICOM,126.7,YRAV,15621
Ravensthorpe,,CTAF,126.7,YRAV,15622
RAWALAKOT,,Ground,121.8,OPRT,15623
RAWLINS MUNI HARVEY FLD,,CTAF,123,KRWL,15624
RAY S MILLER AAF,,TWR,126.2,KRYM,15625
RAYAK,,TWR,119.7,OLRA,15626
Rayon U-Taphao Intl,,TWR,118.3,VTBU,15627
Rayon U-Taphao Intl,,APP,134.5,VTBU,15628
Reading Rgnl Carl A Spaatz Fld,,ATIS,127.1,KRDG,15629
Reading Rgnl Carl A Spaatz Fld,,CTAF,119.9,KRDG,15630
Reading Rgnl Carl A Spaatz Fld,,Ground,121.9,KRDG,15631
Reading Rgnl Carl A Spaatz Fld,,APP/DEP,125.15,KRDG,15632
REAL CO,,CTAF,122.9,49R,15633
Palu Mutiara,,TWR,118.7,WAML,15634
Pamplona,,TWR,118.2,LEPP,15635
Pandie Pandie,,CTAF,126.7,YPDI,15636
PANJGUR,,Ground,121.8,OPPG,15637
Paris Charles De Gaulle,,Ground,121.8,LFPG,15638
Paris Charles De Gaulle,,APP,126.42,LFPG,15639
Paris Le Bourget,,APP,119.85,LFPB,15640
Paris Orly,,ATIS,131.35,LFPO,15641
PARK FALLS MUNI,,CTAF,122.9,KPKF,15642
PARK TOWNSHIP,,CTAF,122.8,KHLM,15643
PARR,,CTAF,122.8,42I,15644
PASHKOVSKIY,,TWR,118.2,URKK,15645
PASNI,,Ground,121.8,OPPI,15646
PAWHUSKA MUNI,,CTAF,122.9,H76,15647
PAYSON,,CTAF,122.8,KPAN,15648
Pearce,,Clearance delivery,134.1,YPEA,15649
Pearland Rgnl,,Clearance delivery,124,KLVJ,15650
PEKIN MUNI,,CTAF,122.8,C15,15651
Penong,,CTAF,126.7,YPNG,15652
PERRY CO,,CTAF,122.8,I86,15653
PERRY MUNI,,CTAF,122.8,KPRO,15654
PERRYVILLE,,CNTR,125.35,PPEV,15655
PESHAWAR INTL,,TWR,122.9,OPPS,15656
PETAWAWA,,TWR,126.4,CYWA,15657
PHIFER AFLD,,CTAF,122.9,KEAN,15658
Philadelphia Intl,,Ground,121.9,KPHL,15659
PHILIP BILLARD MUNI,,UNICOM,122.95,KTOP,15660
PHILLIPSBURG MUNI,,AWOS,119.12,KPHG,15661
Phnom Penh Intl,,APP,123.8,VDPP,15662
Phoenix Goodyear,,UNICOM,122.95,KGYR,15663
Phoenix Sky Harbor Intl,,UNICOM,122.95,KPHX,15664
PIACENZA,,APP,123.92,LIMS,15665
PICAYUNE MUNI,,CTAF,122.8,KMJD,15666
PINCHER CREEK,,CTAF,123.2,CZPC,15667
PINGTUNG NORTH,,APP,121.1,RCSQ,15668
Pinto Martins,,Ground,121.95,SBFZ,15669
PIQUA HARTZELL FLD,,CTAF,123,I17,15670
Pitt Meadows,,TWR,120,CYPK,15671
Pittsburgh Intl,,Ground,131.37,KPIT,15672
PLAINS,,CTAF,122.9,S34,15673
PLANTATION AIRPARK,,CTAF,122.8,KJYL,15674
Platteville Muni,,CTAF,122.7,KPVB,15675
PLEASANTON MUNI,,DEP,125.7,KPEZ,15676
Pocono Mountains Muni,,Clearance delivery,125.3,KMPO,15677
Podgorica,,APP,118.7,LYPG,15678
POINT LAY LRRS,,ASOS,135.65,PPIZ,15679
Point Salines Intl,,Ground,121.9,TGPY,15680
POINTE NOIRE,,TWR,124.3,FCPP,15681
Ponca City Rgnl,,ASOS,134.07,KPNC,15682
PONTA DELGADA,,APP,119.4,LPPD,15683
POPLAR GROVE,,APP/DEP,121,C77,15684
Port Augusta,,CTAF/UNICOM,123.9,YPAG,15685
PORT CLARENCE CGS,,CTAF,122.8,PAPC,15686
PORT HARCOURT INTL,,ATIS,123.8,DNPO,15687
PORTLAND INTL,,ATIS,128.35,KPDX,15688
PORTLAND TROUTDALE,,UNICOM,122.95,KTTD,15689
PORTSMOUTH INTL AT PEASE,,DEP,125.05,KPSM,15690
POULMIC,,TWR,119.7,LFRL,15691
Powell Muni,,AWOS,119.27,KPOY,15692
Prachuap Khiri Khan RTAF,,Ground,121.75,VTBP,15693
PRATT INDUSTRIAL,,AWOS,118.72,KPTT,15694
Prescott Ernest A. Love Field,,UNICOM,122.95,KPRC,15695
PRESIDENTE PRUDENTE,,RDO,118.45,SBDN,15696
PRINCE HASAN,,APP,121.5,OJHF,15697
PRINCETON MUNI,,CTAF,122.8,KPNN,15698
Prospect State,,CTAF,122.8,64S,15699
Provo Municipal,,APP,124.3,KPVU,15700
PUDONG,,APP,121.3,ZSPD,15701
PUKAKI,,TWR,123.5,NZUK,15702
PUMP STATION 6,,CTAF,122.8,OEPF,15703
PURDUE UNIV,,ASOS,127.75,KLAF,15704
PUTAO,,TWR,118.7,VYPT,15705
QASIM,,TWR,118.4,OPQS,15706
QIKIQTARJUAQ,,CTAF,122.1,CYVM,15707
QUAD CITY INTL,,APP/DEP,125.95,KMLI,15708
QUAKERTOWN,,Clearance delivery,118.55,KUKT,15709
QUANTICO MCAF,,APP,127.05,KNYG,15710
QUEEN ALIA INTL,,APP,128.9,OJAI,15711
QUELIMANE,,TWR,118.3,FQQL,15712
QUESTA MUNI NR 2,,CTAF,122.9,N24,15713
Quiberon,,TWR,119.6,LFEQ,15714
Quilpie,,CTAF,126.7,YQLP,15715
RAFAEL HERNANDEZ,,CNTR,135.7,TJBQ,15716
Raleigh Durham Intl,,Ground,121.7,KRDU,15717
RALPH WIEN MEM,,ASOS,135.45,PAOT,15718
RAMONA,,ASOS,132.02,KRNM,15719
Randolph Co,,CTAF,123,I22,15720
Rayon U-Taphao Intl,,TWR,118.1,VTBU,15721
REAGAN CO,,CTAF,122.9,E41,15722
Recife Intl,,TWR,118.35,SBRF,15723
Recife Intl,,APP,119.5,SBRF,15724
RECONQUISTA,,TWR,118.5,SATR,15725
RECTOR,,CTAF,122.9,7M8,15726
Red Bluff Muni,,ASOS,120.77,KRBL,15727
RED CLOUD MUNI,,CTAF,122.9,7V7,15728
RED DEER REGIONAL,,RDO,118.5,CYQF,15729
RED LAKE,,CTAF,122.3,CYRL,15730
RED LAKE,,CNTR,135.32,CYRL,15731
RED LION,,APP/DEP,124.15,N73,15732
RED LODGE,,CTAF,122.9,KRED,15733
RED OAK MUNI,,AWOS,119.77,KRDK,15734
RED OAK MUNI,,APP/DEP,124.5,KRDK,15735
RED WING RGNL,,CTAF,123.05,KRGK,15736
Redding Muni,,CTAF,119.8,KRDD,15737
Redding Muni,,Ground,121.7,KRDD,15738
REDFIELD MUNI,,CTAF,122.8,1D8,15739
REDLANDS MUNI,,APP/DEP,127.25,L12,15740
REDSTONE AAF,,TWR,126.95,KHUA,15741
REDSTONE AAF,,APP/DEP,118.05,KHUA,15742
REDSTONE AAF,,APP/DEP,125.6,KHUA,15743
REDWOOD FALLS MUNI,,ASOS,126.57,KRWF,15744
Reedsburg Muni,,CTAF,122.8,C35,15745
REEVES,,CTAF,122.9,41A,15746
Reggio Calabria,,TWR,118.25,LICR,15747
Regina Intl,,ATIS,127,CYQR,15748
Regina Intl,,TWR,118.6,CYQR,15749
REGIONAL DE MARINGA SILVIO NAME JUNIOR,,RDO,131.95,SBMG,15750
Reid Hillview Of Santa Clara Co,,ATIS,125.2,KRHV,15751
Reid Hillview Of Santa Clara Co,,Ground,121.65,KRHV,15752
Reid Hillview Of Santa Clara Co,,TWR,126.1,KRHV,15753
Reid Hillview Of Santa Clara Co,,APP,133.95,KRHV,15754
Reid Hillview Of Santa Clara Co,,DEP,121.3,KRHV,15755
Reims Champagne,,TWR,118.27,LFSR,15756
Reims Champagne,,AFIS,118.27,LFSR,15757
Reims Prunay,,APP,119.8,LFQA,15758
REINA BEATRIX INTL,,Ground,121.9,TNCA,15759
REINA BEATRIX INTL,,TWR,128.85,TNCA,15760
RENDSBURG SCHACHTHOLM,,TWR,125.1,EDXR,15761
Rengat Japura,,TWR,118.2,WIPR,15762
Renmark,,CTAF,126.7,YREN,15763
RENNER FLD,,ASOS,121.02,KGLD,15764
Rennes St Jacques,,Ground,121.72,LFRN,15765
Rennes St Jacques,,APP,134,LFRN,15766
Reno Stead,,AWOS,135.17,4SD,15767
Reno Stead,,APP/DEP,126.3,4SD,15768
Reno Tahoe Intl,,ATIS,135.8,KRNO,15769
Reno Tahoe Intl,,Clearance delivery,124.9,KRNO,15770
Reno Tahoe Intl,,TWR,118.7,KRNO,15771
Reno Tahoe Intl,,APP/DEP,119.2,KRNO,15772
Renton Muni,,CTAF,124.7,KRNT,15773
Renton Muni,,UNICOM,122.95,KRNT,15774
Renton Muni,,Ground,121.6,KRNT,15775
Renton Muni,,APP/DEP,119.2,KRNT,15776
Renton Muni,,APP/DEP,120.4,KRNT,15777
REPUBLIC,,UNICOM,122.95,KFRG,15778
REPUBLIC,,CTAF,118.8,KFRG,15779
REPUBLIC,,Ground,121.6,KFRG,15780
REPUBLIC,,TWR,125.2,KFRG,15781
REPUBLIC,,APP,123.7,KFRG,15782
REPUBLIC,,DEP,123.7,KFRG,15783
REPUBLIC,,DEP,134.35,KFRG,15784
RESERVE,,CTAF,122.9,Q16,15785
RESISTENCIA,,TWR,118.7,SARE,15786
RETALHULEU,,TWR,118.8,MGRT,15787
Reus,,TWR,118.15,LERS,15788
Reus,,APP,118.15,LERS,15789
REXBURG MADISON CO,,CTAF,122.8,KRXE,15790
Reykjavik,,Ground,121.7,BIRK,15791
Reykjavik,,APP/DEP,119,BIRK,15792
RHEINE BENTLAGE,,TWR,122.1,ETHE,15793
RHINELANDER ONEIDA CO,,CTAF,123,KRHI,15794
Rialto Muni Miro Fld,,CTAF,122.8,L67,15795
RICARDO GARCIA POSADA,,AFIS,118.2,SCES,15796
RICE LAKE RGNL CARLS FLD,,CTAF,122.7,KRPD,15797
RICHARD ARTHUR FLD,,CTAF,122.8,M95,15798
RICHARD B HELGESON,,CTAF,122.9,KTWM,15799
RICHARD DOWNING,,CTAF,123,I40,15800
Richard I Bong,,AWOS,118.87,KSUW,15801
Richard I Bong,,Clearance delivery,124.8,KSUW,15802
RICHARD LLOYD JONES JR,,CTAF,120.3,KRVS,15803
RICHARD LLOYD JONES JR,,Clearance delivery,124.5,KRVS,15804
RICHARD LLOYD JONES JR,,TWR,119.2,KRVS,15805
RICHARD LLOYD JONES JR,,APP/DEP,134.7,KRVS,15806
PATHANKOT,,TWR,122.7,VIPK,15807
Patrick AFB,,ATIS,119.17,KCOF,15808
Patuxent River NAS,,TWR,124.5,KNHK,15809
PAULO AFONSO,,RDO,125.5,SBUF,15810
PAYNESVILLE MUNI,,AWOS,120.35,KPEX,15811
PEARSON FLD,,APP,118.1,KVUO,15812
PELEE ISLAND,,CTAF,123.2,CYPT,15813
PENN VALLEY,,ASOS,119.27,KSEG,15814
PENNRIDGE,,Clearance delivery,118.55,N70,15815
Pensacola Rgnl,,TWR,119.9,KPNS,15816
Perigueux Bassillac,,APP,119.27,LFBX,15817
PERSIAN GULF AIRPORT,,TWR,118.12,OIBP,15818
Perth Intl,,Clearance delivery,132.95,YPPH,15819
Petaluma Muni,,CTAF,122.7,O69,15820
Peter O Knight,,APP/DEP,119.9,KTPF,15821
PETERBOROUGH,,CTAF,123,YPBH,15822
Phalsbourg Bourscheid Army,,FSS,128.75,LFQP,15823
Philadelphia Intl,,APP,123.6,KPHL,15824
PHILIP,,CTAF,122.8,KPHP,15825
Phitsanulok,,TWR,118.9,VTPP,15826
PHOENIX DEER VALLEY,,TWR,118.4,KDVT,15827
Phrae,,TWR,118.6,VTCP,15828
Phuket Intl,,APP,124.7,VTSP,15829
PICKAWAY CO MEM,,APP/DEP,132.3,KCYO,15830
Pickens Co,,APP/DEP,118.8,KJZP,15831
Piedmont Triad Intl,,APP/DEP,124.35,KGSO,15832
PIERRE RGNL,,UNICOM,122.95,KPIR,15833
Pierrefeu,,TWR,118.27,LFTF,15834
PILOT POINT,,CTAF,122.9,PPNP,15835
Pinal Airpark,,CTAF,123.05,KMZJ,15836
PINE RIVER RGNL,,AWOS,118.52,KPWC,15837
PINEY PINECREEK BORDER,,CNTR,134.75,48Y,15838
PIPESTONE MUNI,,AWOS,118.37,KPQN,15839
Pittsburgh Intl,,ATIS,127.25,KPIT,15840
Pittsburgh Intl,,DEP,118.65,KPIT,15841
Plant City Muni,,APP/DEP,119.9,KPCM,15842
PLATTSMOUTH MUNI,,CTAF,122.7,KPMV,15843
Plettenberg Bay,,CTAF,124.8,FAPG,15844
POHANG,,ATIS,128.72,RKTH,15845
POHANG,,APP/DEP,120.2,RKTH,15846
POHNPEI INTL,,CTAF,123.6,PTPN,15847
POINT MUGU NAS,,Clearance delivery,120.75,KNTD,15848
Pointe a Pitre Le Raizet,,APP,121.3,TFFR,15849
Polokwane Intl,,TWR,124.3,FAPP,15850
Pompano Beach Airpark,,Ground,121.9,KPMP,15851
PONTA PELADA,,APP,120.4,SBMN,15852
Pontianak Supadio,,TWR,118.3,WIOO,15853
Pope AFB,,TWR,135.02,KPOB,15854
POPLAR BLUFF MUNI,,ASOS,124.22,KPOF,15855
Pori,,ATIS,113.2,EFPO,15856
PORT COLUMBUS INTL,,APP/DEP,118.2,KCMH,15857
PORT ISABEL CAMERON CO,,ASOS,118.52,KPIL,15858
Port Moresby Jacksons Intl,,TWR,118.1,AYPY,15859
PORTERVILLE MUNI,,AWOS,134.62,KPTV,15860
PORTLAND HILLSBORO,,Ground,121.7,KHIO,15861
PORTLAND INTL,,APP,126.9,KPDX,15862
Portland Intl Jetport,,APP/DEP,125.5,KPWM,15863
PORTLAND MUNI,,CTAF,122.8,KPLD,15864
PORTO NACIONAL,,RDO,125.9,SBPN,15865
PORTSMOUTH INTL AT PEASE,,ATIS,132.05,KPSM,15866
Prachin Buri RTA,,Ground,122,VTBI,15867
PRAGUE MUNI,,APP/DEP,132.2,O47,15868
PREROV,,APP,123.3,LKPO,15869
Presidente Castro Pinto,,TWR,118.3,SBJP,15870
Presidente Medici,,TWR,118.7,SBRB,15871
PRINCE MOHAMMAD BIN ABDULAZIZ,,ATIS,114.1,OEMA,15872
PRINCE MOHAMMAD BIN ABDULAZIZ,,APP,124.2,OEMA,15873
PRINCETON,,CTAF,123.2,39N,15874
Princeville,,CTAF,122.9,HI01,15875
Propriano,,CTAF/UNICOM,118.5,LFKO,15876
PUDONG,,Clearance delivery,121.95,ZSPD,15877
PUDONG,,TWR,118.4,ZSPD,15878
PUEBLO MEM,,UNICOM,122.95,KPUB,15879
PUMP STATION 10,,TWR,138.25,OEPJ,15880
PUNE,,TWR,123.5,VAPO,15881
PUTNAM CO,,CTAF,122.7,4I7,15882
PYONGYANG INTL,,APP,130,ZKPY,15883
QUAD CITY INTL,,ATIS,121.2,KMLI,15884
QUAIL LAKE SKY PARK,,CTAF,122.9,CL46,15885
Queenstown,,APP,118.1,NZQN,15886
QUERETARO INTERCONTINENTAL,,TWR,118.95,MMQT,15887
QUILLAYUTE,,ASOS,135.22,KUIL,15888
Quito - Mariscal Sucre Intl,,ATIS,115.3,SEQU,15889
QUONSET STATE,,Ground,134.5,KOQU,15890
RAJKOT,,TWR,122.1,VARK,15891
RALPH M CALHOUN MEM,,ASOS,135.1,PTAL,15892
RANCHO MURIETA,,CTAF,122.8,KRIU,15893
Rand,,TWR,118.7,FAGM,15894
RAPID CITY RGNL,,APP,119.5,KRAP,15895
Rarotonga Intl,,TWR,121.9,NCRG,15896
RAWALAKOT,,TWR,122.4,OPRT,15897
Reading Rgnl Carl A Spaatz Fld,,UNICOM,122.95,KRDG,15898
Red Bluff Muni,,ASOS,120.77,KRBL,15899
Regina Intl,,DEP,120.1,CYQR,15900
Reid Hillview Of Santa Clara Co,,UNICOM,122.95,KRHV,15901
RENE MOUAWAD,,TWR,123.1,OLKA,15902
REPUBLIC,,APP,132.4,KFRG,15903
RICHARD DOWNING,,AWOS,118.87,I40,15904
RICHARD LLOYD JONES JR,,APP/DEP,119.85,KRVS,15905
Richards Bay,,APP,118.9,FARB,15906
RICHFIELD MUNI,,AWOS,133.37,KRIF,15907
RICHLAND,,Clearance delivery,122.4,KRLD,15908
Richmond,,CTAF,126.7,YRMD,15909
Richmond (Military),,CTAF,135.5,YSRI,15910
Richmond (Military),,APP,124.55,YSRI,15911
Richmond Intl,,UNICOM,122.95,KRIC,15912
Richmond Intl,,Ground,121.9,KRIC,15913
Richmond Intl,,APP/DEP,118.2,KRIC,15914
Richmond Intl,,APP/DEP,134.7,KRIC,15915
Richmond Muni,,CTAF,122.7,KRID,15916
Richmond Muni,,Clearance delivery,133.55,KRID,15917
RICHTON PERRY CO,,CTAF,122.9,M59,15918
RICHWOOD MUNI,,CTAF,122.9,3I4,15919
RICK HUSBAND AMARILLO INTL,,ATIS,118.85,KAMA,15920
RICK HUSBAND AMARILLO INTL,,Clearance delivery,121.65,KAMA,15921
RICK HUSBAND AMARILLO INTL,,APP/DEP,121.15,KAMA,15922
RICKENBACKER INTL,,UNICOM,122.95,KLCK,15923
RICKENBACKER INTL,,Ground,121.85,KLCK,15924
RICKENBACKER INTL,,APP,119.15,KLCK,15925
RICKENBACKER INTL,,DEP,132.3,KLCK,15926
Riddell,,CTAF,126.7,YRID,15927
RIDDICK FLD,,CTAF,122.9,U05,15928
RIDGELY AIRPARK,,CTAF,122.8,KRJD,15929
RIDGELY AIRPARK,,APP/DEP,132.42,KRJD,15930
RIESA GOHLIS,,TWR,125.8,EDAU,15931
Riga Intl,,TWR,118.1,EVRA,15932
RIGBY JEFFERSON CO,,CTAF,122.9,U56,15933
RIJEKA,,APP,119,LDRI,15934
Rimini Mil,,Ground,121.6,LIPR,15935
Rimini Mil,,TWR,122.1,LIPR,15936
RIO CUARTO AREA DE MATERIAL,,APP,118.7,SAOC,15937
RIO GALLEGOS,,APP,124.7,SAWG,15938
RIO GRANDE,,TWR,120.2,SAWE,15939
RIO VISTA MUNI,,APP/DEP,125.25,O88,15940
RISALPUR,,TWR,122.5,OPRS,15941
RISALPUR,,APP,125.6,OPRS,15942
River Kwai,,TWR,122,VTW7,15943
RIVERSIDE,,CTAF,122.8,K32,15944
RIVERSIDE MUNI,,ATIS,128.8,KRAL,15945
RIVERSIDE MUNI,,Ground,121.7,KRAL,15946
RIVERSIDE MUNI,,APP/DEP,135.4,KRAL,15947
RIVERTON RGNL,,CTAF,122.8,KRIW,15948
RIVERVIEW,,CTAF,123,71KY,15949
Rivesaltes,,ATIS,127.87,LFMP,15950
Rivesaltes,,TWR,121.9,LFMP,15951
Rivesaltes,,APP,120.75,LFMP,15952
RIVOLTO,,TWR,139.25,LIPI,15953
RIYADH AB,,ATIS,114.5,OERY,15954
RIYADH AB,,TWR,118.1,OERY,15955
RIYADH AB,,APP,124.1,OERY,15956
Riyadh King Khaled Intl,,Clearance delivery,121.8,OERK,15957
Riyadh King Khaled Intl,,TWR,118.8,OERK,15958
Roanoke Rgnl Woodrum Field,,ATIS,134.95,KROA,15959
Roanoke Rgnl Woodrum Field,,UNICOM,122.95,KROA,15960
Roanoke Rgnl Woodrum Field,,Clearance delivery,119.7,KROA,15961
Roanoke Rgnl Woodrum Field,,TWR,118.3,KROA,15962
Roanoke Rgnl Woodrum Field,,APP/DEP,118.15,KROA,15963
Roatan,,Ground,121.6,MHRO,15964
Rob Muang RTA,,TWR,119.75,VTUR,15965
ROBBINS FLD,,CTAF,122.8,20A,15966
ROBEN HOOD,,AWOS,121.12,KRQB,15967
ROBERT F SWINNIE,,CTAF,122.9,KPHH,15968
ROBERT GRAY AAF,,ATIS,111.8,KGRK,15969
ROBERT GRAY AAF,,TWR,120.75,KGRK,15970
ROBERT J MILLER AIR PARK,,AWOS,119.87,KMJX,15971
ROBERT J MILLER AIR PARK,,APP/DEP,124.15,KMJX,15972
ROBERT R WELLS JR,,CTAF,122.9,66R,15973
ROBERT S KERR,,AWOS,120.62,KRKR,15974
ROBERT S KERR,,APP/DEP,120.9,KRKR,15975
PERRY HOUSTON CO,,CTAF,122.7,KPXE,15976
PERU MUNI,,CTAF,122.8,I76,15977
PESHAWAR INTL,,APP,125.6,OPPS,15978
Philadelphia Intl,,TWR,135.1,KPHL,15979
PHILIP BILLARD MUNI,,Ground,121.9,KTOP,15980
Phoenix Goodyear,,TWR,120.1,KGYR,15981
Phoenix Sky Harbor Intl,,Ground,132.55,KPHX,15982
Piedmont Triad Intl,,UNICOM,122.95,KGSO,15983
PINGTUNG NORTH,,APP,125.7,RCSQ,15984
Pinto Martins,,TWR,118.5,SBFZ,15985
PISA,,TWR,119.1,LIRP,15986
Pittsburgh Intl,,TWR,128.3,KPIT,15987
PITTSFIELD MUNI,,CTAF,122.7,KPSF,15988
PLACERVILLE,,APP/DEP,127.4,KPVF,15989
Plymouth Muni,,CTAF,123,C65,15990
POCAHONTAS MUNI,,CTAF,122.8,M70,15991
POINT LAY LRRS,,UNICOM,126.2,PPIZ,15992
Point Salines Intl,,APP,119.4,TGPY,15993
POINTE NOIRE,,APP,124.3,FCPP,15994
Ponca City Rgnl,,CTAF,123,KPNC,15995
Pooncarie,,CTAF,126.7,YPCE,15996
Poretta,,Ground,121.82,LFKB,15997
PORT HARCOURT INTL,,APP,124.9,DNPO,15998
PORT HEIDEN,,AWOS,135.4,PAPH,15999
PORT MEADVILLE,,ASOS,121.42,KGKJ,16000
PORT OF WHITMAN BUSINESS AIR CNTR,,CTAF,122.8,S94,16001
Portland,,CTAF,126.7,YPOD,16002
PORTLAND INTL,,Clearance delivery,120.12,KPDX,16003
Portland Intl Jetport,,CTAF,120.9,KPWM,16004
PORTLAND MUNI,,AWOS,126.67,KPLD,16005
PORTLAND TROUTDALE,,TWR,120.9,KTTD,16006
Porto Seguro,,TWR,118.2,SBPS,16007
POULMIC,,APP,119.3,LFRL,16008
Prairie Du Chien Muni,,AWOS,119.92,KPDC,16009
PREDANNACK,,APP,134.05,EGDO,16010
PRENTISS JEFFERSON DAVIS CO,,AWOS,128.32,M43,16011
Prescott Ernest A. Love Field,,TWR,125.3,KPRC,16012
PRESIDENTE PRUDENTE,,APP,118.45,SBDN,16013
Price Co,,AWOS,125.87,KPBH,16014
Princess Juliana Intl,,APP,128.94,TNCM,16015
PURDUE UNIV,,CTAF,119.6,KLAF,16016
PYRZOWICE,,TWR,129.25,EPKT,16017
Quebec Jean Lesage Intl,,ATIS,134.6,CYQB,16018
RAINBOW LAKE,,CTAF,122.8,CYOP,16019
RAJAHMUNDRY,,TWR,122.3,VORY,16020
Raleigh Durham Intl,,TWR,119.3,KRDU,16021
RALPH WIEN MEM,,CTAF,123.6,PAOT,16022
RAMONA,,CTAF,122.95,KRNM,16023
Randolph AFB,,Ground,119.75,KRND,16024
RANKIN INLET,,RDO,122.2,CYRT,16025
RAS TANAJIB,,CTAF,122.4,OETN,16026
RATON MUNI CREWS FLD,,ASOS,118.37,KRTN,16027
Rayon U-Taphao Intl,,APP,119.7,VTBU,16028
Recife Intl,,Ground,118.35,SBRF,16029
RED DEER REGIONAL,,ATIS,124,CYQF,16030
REINA BEATRIX INTL,,TWR,120.9,TNCA,16031
Renton Muni,,TWR,124.7,KRNT,16032
REPUBLIC,,Clearance delivery,128.25,KFRG,16033
RICE LAKE RGNL CARLS FLD,,AWOS,120.52,KRPD,16034
RICHARD LLOYD JONES JR,,ATIS,126.5,KRVS,16035
RICHLAND,,CTAF,122.7,KRLD,16036
Richmond (Military),,TWR,135.5,YSRI,16037
Richmond Intl,,APP/DEP,126.8,KRIC,16038
RICHTERS,,CTAF,122.9,87MO,16039
RICK HUSBAND AMARILLO INTL,,UNICOM,122.95,KAMA,16040
RIO AMAZONAS,,APP,119.5,SESM,16041
RIO GRANDE CITY MUNI,,CTAF,122.9,67R,16042
RIVERSIDE MUNI,,UNICOM,122.95,KRAL,16043
Riyadh King Khaled Intl,,ATIS,113.3,OERK,16044
ROBERT GRAY AAF,,Ground,126.2,KGRK,16045
ROBERT SIBLEY,,AWOS,118.42,KSZY,16046
ROBERT SIBLEY,,CTAF,122.7,KSZY,16047
Roberts Fld,,ASOS,119.02,2OH3,16048
Roberts Fld,,UNICOM,122.95,2OH3,16049
ROBERTSON FLD,,Clearance delivery,134.5,D55,16050
Robinhood,,CTAF,126.7,YROB,16051
ROBINS AFB,,Ground,121.85,KWRB,16052
ROBINS AFB,,TWR,133.22,KWRB,16053
ROBINS AFB,,APP/DEP,124.2,KWRB,16054
ROBINSON AAF,,APP/DEP,119.5,KRBM,16055
ROBINSON MUNI,,CTAF,123,KRSV,16056
ROBINSON MUNI,,APP/DEP,125.6,KRSV,16057
Robinson River,,CTAF,126.7,YRBR,16058
Rocanville,,CTAF,122.8,CKH2,16059
Rochefort Saint Agnant,,TWR,119.3,LFDN,16060
ROCHELLE MUNI KORITZ FIELD,,CTAF,122.8,KRPJ,16061
Rochester Intl,,ATIS,120.5,KRST,16062
Rochester Intl,,UNICOM,122.95,KRST,16063
Rochester Intl,,TWR,118.3,KRST,16064
ROCK HILL YORK CO BRYANT,,Clearance delivery,126.85,KUZA,16065
ROCK RAPIDS MUNI,,CTAF,122.8,KRRQ,16066
ROCK RAPIDS MUNI,,APP/DEP,126.9,KRRQ,16067
ROCK SPRINGS SWEETWATER CO,,ASOS,118.37,KRKS,16068
ROCKCLIFFE,,CTAF,123.5,CYRO,16069
Rockhampton,,ATIS,128.5,YBRK,16070
Rockhampton,,Ground,121.8,YBRK,16071
ROCKINGHAM COUNTY NC SHILOH,,AWOS,119.77,KSIF,16072
Rockingham Hamlet,,AWOS,118.77,KRCZ,16073
Rockingham Hamlet,,CTAF,122.8,KRCZ,16074
ROCKWELL CITY MUNI,,CTAF,122.8,2Y4,16075
ROCKWOOD MUNI,,AWOS,118.77,KRKW,16076
ROCKY MOUNT WILSON RGNL,,CTAF,123.05,KRWI,16077
Rodez Marcillac,,APP,125.37,LFCR,16078
RODRIGUEZ BALLON,,Ground,121.9,SPQU,16079
RODRIGUEZ BALLON,,APP,118.7,SPQU,16080
Rogers Muni Carter Fld,,CTAF,119.37,KROG,16081
Rogers Muni Carter Fld,,TWR,118,KROG,16082
Rogers Muni Carter Fld,,APP/DEP,128.15,KROG,16083
Rogue Valley Intl Medford,,UNICOM,122.95,KMFR,16084
Rogue Valley Intl Medford,,TWR,119.4,KMFR,16085
ROLLA DOWNTOWN,,CTAF,122.8,K07,16086
